Time,Channel B
(us),(V)

1.53599996,-0.01688607
1.55199996,-0.01688607
1.56799996,-0.01688607
1.58399996,-0.01688607
1.59999995,-0.02531373
1.61599995,-0.02531373
1.63199995,-0.01688607
1.64799995,-0.01688607
1.66399995,-0.02531373
1.67999995,-0.02531373
1.69599995,-0.02531373
1.71199995,-0.01688607
1.72799995,-0.01688607
1.74399995,-0.02531373
1.75999995,-0.02531373
1.77599995,-0.02531373
1.79199995,-0.02531373
1.80799995,-0.01688607
1.82399995,-0.02531373
1.83999995,-0.02531373
1.85599995,-0.02531373
1.87199995,-0.02531373
1.88799995,-0.02531373
1.90399995,-0.01688607
1.91999995,-0.02531373
1.93599995,-0.02531373
1.95199994,-0.02531373
1.96799994,-0.02531373
1.98399994,-0.02531373
1.99999994,-0.02531373
2.01599994,-0.02531373
2.03199994,-0.02531373
2.04799994,-0.02531373
2.06399994,-0.02531373
2.07999994,-0.02531373
2.09599994,-0.02531373
2.11199994,-0.02531373
2.12799994,-0.02531373
2.14399994,-0.02531373
2.15999994,-0.01688607
2.17599994,-0.02531373
2.19199994,-0.03377214
2.20799994,-0.02531373
2.22399994,-0.02531373
2.23999994,-0.02531373
2.25599994,-0.02531373
2.27199994,-0.03377214
2.28799994,-0.02531373
2.30399993,-0.01688607
2.31999993,-0.02531373
2.33599993,-0.02531373
2.35199993,-0.02531373
2.36799993,-0.03377214
2.38399993,-0.02531373
2.39999993,-0.02531373
2.41599993,-0.02531373
2.43199993,-0.02531373
2.44799993,-0.02531373
2.46399993,-0.02531373
2.47999993,-0.01688607
2.49599993,-0.02531373
2.51199993,-0.03377214
2.52799993,-0.03377214
2.54399993,-0.02531373
2.55999993,-0.02531373
2.57599993,-0.02531373
2.59199993,-0.03377214
2.60799993,-0.02531373
2.62399993,-0.01688607
2.63999993,-0.03377214
2.65599992,-0.05911664
2.67199992,-0.01688607
2.68799992,0.00842766
2.70399992,-0.03377214
2.71999992,-0.05911664
2.73599992,-0.03377214
2.75199992,-0.00842766
2.76799992,-0.01688607
2.78399992,-0.03377214
2.79999992,-0.04223056
2.81599992,-0.03377214
2.83199992,-0.03377214
2.84799992,-0.00842766
2.86399992,-0.00842766
2.87999992,-0.05065822
2.89599992,-0.05911664
2.91199992,-0.01688607
2.92799992,0.00000000
2.94399992,-0.02531373
2.95999992,-0.05065822
2.97599992,-0.04223056
2.99199992,-0.02531373
3.00799991,-0.01688607
3.02399991,-0.02531373
3.03999991,-0.03377214
3.05599991,-0.04223056
3.07199991,-0.03377214
3.08799991,-0.02531373
3.10399991,-0.02531373
3.11999991,-0.03377214
3.13599991,-0.04223056
3.15199991,-0.03377214
3.16799991,-0.03377214
3.18399991,-0.02531373
3.19999991,-0.03377214
3.21599991,-0.03377214
3.23199991,-0.03377214
3.24799991,-0.03377214
3.26399991,-0.02531373
3.27999991,-0.02531373
3.29599991,-0.04223056
3.31199991,-0.03377214
3.32799991,-0.03377214
3.34399991,-0.03377214
3.35999990,-0.03377214
3.37599990,-0.03377214
3.39199990,-0.03377214
3.40799990,-0.03377214
3.42399990,-0.03377214
3.43999990,-0.03377214
3.45599990,-0.03377214
3.47199990,-0.03377214
3.48799990,-0.03377214
3.50399990,-0.03377214
3.51999990,-0.03377214
3.53599990,-0.03377214
3.55199990,-0.04223056
3.56799990,-0.02531373
3.58399990,-0.03377214
3.59999990,-0.03377214
3.61599990,-0.03377214
3.63199990,-0.03377214
3.64799990,-0.03377214
3.66399990,-0.03377214
3.67999990,-0.04223056
3.69599990,-0.02531373
3.71199990,-0.03377214
3.72799989,-0.04223056
3.74399989,-0.03377214
3.75999989,-0.03377214
3.77599989,-0.03377214
3.79199989,-0.03377214
3.80799989,-0.03377214
3.82399989,-0.03377214
3.83999989,-0.03377214
3.85599989,-0.03377214
3.87199989,-0.03377214
3.88799989,-0.03377214
3.90399989,-0.03377214
3.91999989,-0.03377214
3.93599989,-0.03377214
3.95199989,-0.03377214
3.96799989,-0.03377214
3.98399989,-0.03377214
3.99999989,-0.03377214
4.01599989,-0.04223056
4.03199989,-0.03377214
4.04799989,-0.04223056
4.06399989,-0.03377214
4.07999988,-0.03377214
4.09599988,-0.04223056
4.11199988,-0.03377214
4.12799988,-0.03377214
4.14399988,-0.04223056
4.15999988,-0.03377214
4.17599988,-0.04223056
4.19199988,-0.04223056
4.20799988,-0.03377214
4.22399988,-0.03377214
4.23999988,-0.04223056
4.25599988,-0.03377214
4.27199988,-0.03377214
4.28799988,-0.03377214
4.30399988,-0.03377214
4.31999988,-0.04223056
4.33599988,-0.04223056
4.35199988,-0.04223056
4.36799988,-0.03377214
4.38399988,-0.03377214
4.39999988,-0.03377214
4.41599988,-0.04223056
4.43199987,-0.03377214
4.44799987,-0.04223056
4.46399987,-0.03377214
4.47999987,-0.04223056
4.49599987,-0.04223056
4.51199987,-0.04223056
4.52799987,-0.03377214
4.54399987,-0.03377214
4.55999987,-0.03377214
4.57599987,-0.04223056
4.59199987,-0.04223056
4.60799987,-0.04223056
4.62399987,-0.03377214
4.63999987,-0.04223056
4.65599987,-0.04223056
4.67199987,-0.04223056
4.68799987,-0.03377214
4.70399987,-0.04223056
4.71999987,-0.04223056
4.73599987,-0.04223056
4.75199987,-0.04223056
4.76799987,-0.03377214
4.78399986,-0.04223056
4.79999986,-0.04223056
4.81599986,-0.04223056
4.83199986,-0.04223056
4.84799986,-0.04223056
4.86399986,-0.04223056
4.87999986,-0.04223056
4.89599986,-0.03377214
4.91199986,-0.04223056
4.92799986,-0.04223056
4.94399986,-0.04223056
4.95999986,-0.03377214
4.97599986,-0.03377214
4.99199986,-0.04223056
5.00799986,-0.04223056
5.02399986,-0.03377214
5.03999986,-0.04223056
5.05599986,-0.04223056
5.07199986,-0.03377214
5.08799986,-0.04223056
5.10399986,-0.04223056
5.11999986,-0.03377214
5.13599985,-0.04223056
5.15199985,-0.04223056
5.16799985,-0.04223056
5.18399985,-0.04223056
5.19999985,-0.04223056
5.21599985,-0.04223056
5.23199985,-0.03377214
5.24799985,-0.04223056
5.26399985,-0.04223056
5.27999985,-0.04223056
5.29599985,-0.03377214
5.31199985,-0.04223056
5.32799985,-0.04223056
5.34399985,-0.04223056
5.35999985,-0.04223056
5.37599985,-0.04223056
5.39199985,-0.03377214
5.40799985,-0.03377214
5.42399985,-0.03377214
5.43999985,-0.05065822
5.45599985,-0.04223056
5.47199985,-0.04223056
5.48799984,-0.03377214
5.50399984,-0.03377214
5.51999984,-0.04223056
5.53599984,-0.05065822
5.55199984,-0.04223056
5.56799984,-0.03377214
5.58399984,-0.04223056
5.59999984,-0.04223056
5.61599984,-0.04223056
5.63199984,-0.04223056
5.64799984,-0.04223056
5.66399984,-0.03377214
5.67999984,-0.03377214
5.69599984,-0.04223056
5.71199984,-0.04223056
5.72799984,-0.04223056
5.74399984,-0.03377214
5.75999984,-0.03377214
5.77599984,-0.03377214
5.79199984,-0.05065822
5.80799984,-0.05911664
5.82399984,-0.02531373
5.83999983,0.00000000
5.85599983,-0.04223056
5.87199983,-0.08446112
5.88799983,-0.05065822
5.90399983,-0.02531373
5.91999983,-0.02531373
5.93599983,-0.01688607
5.95199983,-0.05065822
5.96799983,-0.08446112
5.98399983,-0.05065822
5.99999983,-0.00842766
6.01599983,-0.02531373
6.03199983,-0.05911664
6.04799983,-0.06757505
6.06399983,-0.05065822
6.07999983,-0.01688607
6.09599983,-0.02531373
6.11199983,-0.05065822
6.12799983,-0.05911664
6.14399983,-0.05911664
6.15999983,-0.03377214
6.17599983,-0.00842766
6.19199982,-0.04223056
6.20799982,-0.07600271
6.22399982,-0.05065822
6.23999982,-0.01688607
6.25599982,-0.01688607
6.27199982,-0.06757505
6.28799982,-0.07600271
6.30399982,-0.01688607
6.31999982,-0.00842766
6.33599982,-0.05065822
6.35199982,-0.05911664
6.36799982,-0.04223056
6.38399982,-0.03377214
6.39999982,-0.04223056
6.41599982,-0.04223056
6.43199982,-0.04223056
6.44799982,-0.04223056
6.46399982,-0.05065822
6.47999982,-0.04223056
6.49599982,-0.03377214
6.51199982,-0.04223056
6.52799982,-0.05065822
6.54399981,-0.05065822
6.55999981,-0.04223056
6.57599981,-0.03377214
6.59199981,-0.04223056
6.60799981,-0.05065822
6.62399981,-0.05065822
6.63999981,-0.04223056
6.65599981,-0.03377214
6.67199981,-0.04223056
6.68799981,-0.04223056
6.70399981,-0.04223056
6.71999981,-0.04223056
6.73599981,-0.04223056
6.75199981,-0.03377214
6.76799981,-0.04223056
6.78399981,-0.04223056
6.79999981,-0.05065822
6.81599981,-0.04223056
6.83199981,-0.03377214
6.84799981,-0.04223056
6.86399981,-0.04223056
6.87999981,-0.04223056
6.89599980,-0.04223056
6.91199980,-0.03377214
6.92799980,-0.03377214
6.94399980,-0.05065822
6.95999980,-0.05065822
6.97599980,-0.02531373
6.99199980,-0.03377214
7.00799980,-0.05911664
7.02399980,-0.05065822
7.03999980,-0.03377214
7.05599980,-0.03377214
7.07199980,-0.04223056
7.08799980,-0.04223056
7.10399980,-0.03377214
7.11999980,-0.05065822
7.13599980,-0.05065822
7.15199980,-0.03377214
7.16799980,-0.02531373
7.18399980,-0.04223056
7.19999980,-0.05065822
7.21599980,-0.04223056
7.23199980,-0.03377214
7.24799980,-0.04223056
7.26399979,-0.04223056
7.27999979,-0.04223056
7.29599979,-0.05065822
7.31199979,-0.04223056
7.32799979,-0.03377214
7.34399979,-0.04223056
7.35999979,-0.04223056
7.37599979,-0.05065822
7.39199979,-0.05065822
7.40799979,-0.02531373
7.42399979,-0.03377214
7.43999979,-0.05911664
7.45599979,-0.05065822
7.47199979,-0.03377214
7.48799979,-0.02531373
7.50399979,-0.04223056
7.51999979,-0.04223056
7.53599979,-0.05065822
7.55199979,-0.05065822
7.56799979,-0.02531373
7.58399979,-0.01688607
7.59999979,-0.04223056
7.61599978,-0.05065822
7.63199978,-0.05065822
7.64799978,-0.02531373
7.66399978,-0.02531373
7.67999978,-0.04223056
7.69599978,-0.05065822
7.71199978,-0.04223056
7.72799978,-0.02531373
7.74399978,-0.04223056
7.75999978,-0.04223056
7.77599978,-0.03377214
7.79199978,-0.04223056
7.80799978,-0.04223056
7.82399978,-0.04223056
7.83999978,-0.02531373
7.85599978,-0.04223056
7.87199978,-0.04223056
7.88799978,-0.04223056
7.90399978,-0.04223056
7.91999978,-0.04223056
7.93599978,-0.02531373
7.95199978,-0.03377214
7.96799977,-0.04223056
7.98399977,-0.04223056
7.99999977,-0.02531373
8.01599977,-0.03377214
8.03199977,-0.05065822
8.04799977,-0.04223056
8.06399977,-0.03377214
8.07999977,-0.04223056
8.09599977,-0.04223056
8.11199977,-0.04223056
8.12799977,-0.04223056
8.14399977,-0.03377214
8.15999977,-0.03377214
8.17599977,-0.04223056
8.19199977,-0.03377214
8.20799977,-0.03377214
8.22399977,-0.04223056
8.23999977,-0.04223056
8.25599977,-0.03377214
8.27199977,-0.03377214
8.28799977,-0.04223056
8.30399977,-0.03377214
8.31999976,-0.03377214
8.33599976,-0.03377214
8.35199976,-0.03377214
8.36799976,-0.04223056
8.38399976,-0.03377214
8.39999976,-0.03377214
8.41599976,-0.03377214
8.43199976,-0.04223056
8.44799976,-0.04223056
8.46399976,-0.03377214
8.47999976,-0.03377214
8.49599976,-0.04223056
8.51199976,-0.03377214
8.52799976,-0.04223056
8.54399976,-0.04223056
8.55999976,-0.03377214
8.57599976,-0.04223056
8.59199976,-0.03377214
8.60799976,-0.03377214
8.62399976,-0.04223056
8.63999976,-0.03377214
8.65599976,-0.03377214
8.67199975,-0.03377214
8.68799975,-0.03377214
8.70399975,-0.04223056
8.71999975,-0.04223056
8.73599975,-0.03377214
8.75199975,-0.03377214
8.76799975,-0.03377214
8.78399975,-0.03377214
8.79999975,-0.03377214
8.81599975,-0.04223056
8.83199975,-0.03377214
8.84799975,-0.03377214
8.86399975,-0.03377214
8.87999975,-0.04223056
8.89599975,-0.03377214
8.91199975,-0.03377214
8.92799975,-0.03377214
8.94399975,-0.03377214
8.95999975,-0.03377214
8.97599975,-0.03377214
8.99199975,-0.03377214
9.00799975,-0.03377214
9.02399974,-0.03377214
9.03999974,-0.03377214
9.05599974,-0.03377214
9.07199974,-0.03377214
9.08799974,-0.03377214
9.10399974,-0.03377214
9.11999974,-0.04223056
9.13599974,-0.03377214
9.15199974,-0.03377214
9.16799974,-0.03377214
9.18399974,-0.03377214
9.19999974,-0.04223056
9.21599974,-0.04223056
9.23199974,-0.03377214
9.24799974,-0.03377214
9.26399974,-0.03377214
9.27999974,-0.03377214
9.29599974,-0.03377214
9.31199974,-0.04223056
9.32799974,-0.03377214
9.34399974,-0.02531373
9.35999974,-0.03377214
9.37599973,-0.04223056
9.39199973,-0.03377214
9.40799973,-0.03377214
9.42399973,-0.02531373
9.43999973,-0.03377214
9.45599973,-0.04223056
9.47199973,-0.03377214
9.48799973,-0.03377214
9.50399973,-0.03377214
9.51999973,-0.03377214
9.53599973,-0.03377214
9.55199973,-0.03377214
9.56799973,-0.03377214
9.58399973,-0.03377214
9.59999973,-0.02531373
9.61599973,-0.03377214
9.63199973,-0.03377214
9.64799973,-0.03377214
9.66399973,-0.03377214
9.67999973,-0.03377214
9.69599973,-0.03377214
9.71199973,-0.03377214
9.72799972,-0.03377214
9.74399972,-0.03377214
9.75999972,-0.03377214
9.77599972,-0.03377214
9.79199972,-0.03377214
9.80799972,-0.02531373
9.82399972,-0.03377214
9.83999972,-0.03377214
9.85599972,-0.03377214
9.87199972,-0.02531373
9.88799972,-0.03377214
9.90399972,-0.02531373
9.91999972,-0.04223056
9.93599972,-0.03377214
9.95199972,-0.03377214
9.96799972,-0.03377214
9.98399972,-0.03377214
9.99999972,-0.02531373
10.01599972,-0.03377214
10.03199972,-0.03377214
10.04799972,-0.03377214
10.06399972,-0.02531373
10.07999971,-0.02531373
10.09599971,-0.03377214
10.11199971,-0.03377214
10.12799971,-0.02531373
10.14399971,-0.03377214
10.15999971,-0.03377214
10.17599971,-0.02531373
10.19199971,-0.03377214
10.20799971,-0.03377214
10.22399971,-0.03377214
10.23999971,-0.02531373
10.25599971,-0.02531373
10.27199971,-0.03377214
10.28799971,-0.03377214
10.30399971,-0.02531373
10.31999971,-0.02531373
10.33599971,-0.03377214
10.35199971,-0.03377214
10.36799971,-0.03377214
10.38399971,-0.02531373
10.39999971,-0.03377214
10.41599971,-0.01688607
10.43199970,-0.03377214
10.44799970,-0.05065822
10.46399970,-0.01688607
10.47999970,-0.00842766
10.49599970,-0.03377214
10.51199970,-0.04223056
10.52799970,-0.02531373
10.54399970,-0.02531373
10.55999970,-0.02531373
10.57599970,-0.03377214
10.59199970,-0.01688607
10.60799970,-0.03377214
10.62399970,-0.03377214
10.63999970,-0.03377214
10.65599970,-0.00842766
10.67199970,-0.02531373
10.68799970,-0.03377214
10.70399970,-0.03377214
10.71999970,-0.01688607
10.73599970,-0.02531373
10.75199970,-0.03377214
10.76799970,-0.02531373
10.78399970,-0.02531373
10.79999969,-0.04223056
10.81599969,-0.02531373
10.83199969,-0.01688607
10.84799969,-0.03377214
10.86399969,-0.03377214
10.87999969,-0.01688607
10.89599969,-0.02531373
10.91199969,-0.03377214
10.92799969,-0.01688607
10.94399969,-0.02531373
10.95999969,-0.03377214
10.97599969,-0.03377214
10.99199969,-0.00842766
11.00799969,-0.01688607
11.02399969,-0.05065822
11.03999969,-0.02531373
11.05599969,0.00000000
11.07199969,-0.02531373
11.08799969,-0.03377214
11.10399969,-0.01688607
11.11999969,-0.02531373
11.13599969,-0.02531373
11.15199968,-0.01688607
11.16799968,-0.04223056
11.18399968,-0.00842766
11.19999968,-0.01688607
11.21599968,-0.03377214
11.23199968,-0.03377214
11.24799968,-0.00842766
11.26399968,-0.01688607
11.27999968,-0.03377214
11.29599968,-0.02531373
11.31199968,-0.02531373
11.32799968,-0.00842766
11.34399968,-0.02531373
11.35999968,-0.04223056
11.37599968,-0.01688607
11.39199968,-0.00842766
11.40799968,-0.03377214
11.42399968,-0.04223056
11.43999968,0.00842766
11.45599968,-0.02531373
11.47199968,-0.04223056
11.48799968,-0.01688607
11.50399967,-0.01688607
11.51999967,-0.01688607
11.53599967,-0.01688607
11.55199967,-0.03377214
11.56799967,-0.02531373
11.58399967,-0.00842766
11.59999967,-0.02531373
11.61599967,-0.02531373
11.63199967,-0.00842766
11.64799967,-0.03377214
11.66399967,-0.01688607
11.67999967,-0.01688607
11.69599967,-0.02531373
11.71199967,-0.01688607
11.72799967,-0.02531373
11.74399967,-0.00842766
11.75999967,-0.00842766
11.77599967,-0.04223056
11.79199967,-0.02531373
11.80799967,0.00000000
11.82399967,-0.02531373
11.83999967,-0.02531373
11.85599966,-0.01688607
11.87199966,-0.02531373
11.88799966,-0.01688607
11.90399966,-0.00842766
11.91999966,-0.03377214
11.93599966,-0.00842766
11.95199966,-0.00842766
11.96799966,-0.02531373
11.98399966,-0.02531373
11.99999966,-0.00842766
12.01599966,-0.00842766
12.03199966,-0.02531373
12.04799966,-0.01688607
12.06399966,-0.01688607
12.07999966,-0.01688607
12.09599966,-0.02531373
12.11199966,-0.00842766
12.12799966,-0.01688607
12.14399966,-0.01688607
12.15999966,-0.02531373
12.17599966,-0.00842766
12.19199966,-0.00842766
12.20799965,-0.02531373
12.22399965,-0.03377214
12.23999965,0.00000000
12.25599965,-0.01688607
12.27199965,-0.02531373
12.28799965,-0.01688607
12.30399965,0.00000000
12.31999965,-0.01688607
12.33599965,-0.03377214
12.35199965,0.00000000
12.36799965,0.00000000
12.38399965,-0.03377214
12.39999965,-0.02531373
12.41599965,0.01688607
12.43199965,-0.01688607
12.44799965,-0.03377214
12.46399965,0.00000000
12.47999965,0.00000000
12.49599965,-0.02531373
12.51199965,-0.01688607
12.52799965,-0.00842766
12.54399965,-0.01688607
12.55999964,-0.00842766
12.57599964,-0.02531373
12.59199964,0.00000000
12.60799964,-0.00842766
12.62399964,-0.02531373
12.63999964,-0.02531373
12.65599964,0.00842766
12.67199964,-0.00842766
12.68799964,-0.02531373
12.70399964,-0.01688607
12.71999964,0.00842766
12.73599964,-0.01688607
12.75199964,-0.01688607
12.76799964,0.00000000
12.78399964,0.00000000
12.79999964,-0.02531373
12.81599964,-0.00842766
12.83199964,0.00842766
12.84799964,-0.01688607
12.86399964,-0.03377214
12.87999964,0.00000000
12.89599964,0.00000000
12.91199963,-0.01688607
12.92799963,-0.00842766
12.94399963,0.00000000
12.95999963,-0.02531373
12.97599963,-0.00842766
12.99199963,0.00000000
13.00799963,-0.01688607
13.02399963,-0.03377214
13.03999963,0.00000000
13.05599963,0.02531373
13.07199963,-0.04223056
13.08799963,-0.05065822
13.10399963,0.07600271
13.11999963,-0.01688607
13.13599963,-0.05065822
13.15199963,-0.00842766
13.16799963,-0.01688607
13.18399963,0.01688607
13.19999963,0.00842766
13.21599963,-0.05065822
13.23199963,-0.02531373
13.24799963,0.04223056
13.26399962,0.00842766
13.27999962,-0.01688607
13.29599962,-0.09291954
13.31199962,0.04223056
13.32799962,0.08446112
13.34399962,-0.10980560
13.35999962,-0.03377214
13.37599962,0.07600271
13.39199962,-0.03377214
13.40799962,-0.05065822
13.42399962,0.03377214
13.43999962,0.00842766
13.45599962,-0.04223056
13.47199962,-0.00842766
13.48799962,0.01688607
13.50399962,-0.00842766
13.51999962,-0.02531373
13.53599962,0.00842766
13.55199962,0.01688607
13.56799962,-0.01688607
13.58399962,-0.03377214
13.59999962,0.00842766
13.61599961,0.00842766
13.63199961,-0.00842766
13.64799961,-0.00842766
13.66399961,0.00000000
13.67999961,0.00000000
13.69599961,-0.00842766
13.71199961,-0.01688607
13.72799961,0.00000000
13.74399961,0.00842766
13.75999961,-0.00842766
13.77599961,-0.03377214
13.79199961,-0.00842766
13.80799961,0.01688607
13.82399961,0.00000000
13.83999961,-0.01688607
13.85599961,-0.02531373
13.87199961,0.00842766
13.88799961,0.02531373
13.90399961,-0.02531373
13.91999961,-0.02531373
13.93599961,0.01688607
13.95199961,0.00000000
13.96799960,-0.00842766
13.98399960,0.00000000
13.99999960,0.00000000
14.01599960,-0.01688607
14.03199960,-0.00842766
14.04799960,0.02531373
14.06399960,0.00842766
14.07999960,-0.02531373
14.09599960,-0.00842766
14.11199960,0.00842766
14.12799960,0.00000000
14.14399960,0.00842766
14.15999960,-0.00842766
14.17599960,-0.00842766
14.19199960,0.00000000
14.20799960,0.00000000
14.22399960,0.00000000
14.23999960,0.00842766
14.25599960,0.00000000
14.27199960,0.00000000
14.28799960,0.00000000
14.30399960,0.00842766
14.31999960,0.00000000
14.33599959,0.00000000
14.35199959,-0.00842766
14.36799959,0.00842766
14.38399959,0.00842766
14.39999959,0.00000000
14.41599959,0.00000000
14.43199959,0.00000000
14.44799959,0.00000000
14.46399959,0.00000000
14.47999959,0.00842766
14.49599959,0.00000000
14.51199959,0.00000000
14.52799959,0.00000000
14.54399959,0.00842766
14.55999959,0.00842766
14.57599959,0.00000000
14.59199959,0.00000000
14.60799959,0.00000000
14.62399959,0.00842766
14.63999959,0.00842766
14.65599959,0.00000000
14.67199959,0.00000000
14.68799958,0.00000000
14.70399958,0.00842766
14.71999958,0.00000000
14.73599958,0.00000000
14.75199958,0.00842766
14.76799958,0.00000000
14.78399958,0.00000000
14.79999958,0.00842766
14.81599958,0.00000000
14.83199958,0.01688607
14.84799958,0.03377214
14.86399958,-0.04223056
14.87999958,0.00000000
14.89599958,0.04223056
14.91199958,0.00000000
14.92799958,0.00000000
14.94399958,-0.00842766
14.95999958,0.00000000
14.97599958,0.04223056
14.99199958,0.02531373
15.00799958,-0.05065822
15.02399958,0.04223056
15.03999957,0.01688607
15.05599957,-0.00842766
15.07199957,0.00842766
15.08799957,0.01688607
15.10399957,0.00842766
15.11999957,0.00842766
15.13599957,0.00000000
15.15199957,0.00000000
15.16799957,0.01688607
15.18399957,0.00842766
15.19999957,0.00842766
15.21599957,0.01688607
15.23199957,0.00000000
15.24799957,0.00842766
15.26399957,0.00842766
15.27999957,0.01688607
15.29599957,0.00842766
15.31199957,0.00000000
15.32799957,0.01688607
15.34399957,0.01688607
15.35999957,0.00000000
15.37599957,0.00842766
15.39199956,0.00842766
15.40799956,0.00842766
15.42399956,0.01688607
15.43999956,0.00842766
15.45599956,0.00842766
15.47199956,0.01688607
15.48799956,0.01688607
15.50399956,0.00842766
15.51999956,0.00842766
15.53599956,0.01688607
15.55199956,0.00842766
15.56799956,0.00842766
15.58399956,0.00842766
15.59999956,0.00842766
15.61599956,0.00842766
15.63199956,0.01688607
15.64799956,0.00842766
15.66399956,0.01688607
15.67999956,0.00842766
15.69599956,0.00842766
15.71199956,0.01688607
15.72799956,0.01688607
15.74399955,0.00842766
15.75999955,0.00842766
15.77599955,0.00842766
15.79199955,0.01688607
15.80799955,0.01688607
15.82399955,0.02531373
15.83999955,0.00842766
15.85599955,0.00842766
15.87199955,0.01688607
15.88799955,0.01688607
15.90399955,0.01688607
15.91999955,0.01688607
15.93599955,0.00842766
15.95199955,0.01688607
15.96799955,0.01688607
15.98399955,0.01688607
15.99999955,0.01688607
16.01599955,0.01688607
16.03199955,0.01688607
16.04799955,0.01688607
16.06399955,0.01688607
16.07999955,0.01688607
16.09599954,0.01688607
16.11199954,0.00842766
16.12799954,0.01688607
16.14399954,0.01688607
16.15999954,0.01688607
16.17599954,0.01688607
16.19199954,0.01688607
16.20799954,0.01688607
16.22399954,0.01688607
16.23999954,0.02531373
16.25599954,0.01688607
16.27199954,0.01688607
16.28799954,0.01688607
16.30399954,0.02531373
16.31999954,0.01688607
16.33599954,0.01688607
16.35199954,0.01688607
16.36799954,0.01688607
16.38399954,0.01688607
16.39999954,0.01688607
16.41599954,0.01688607
16.43199954,0.01688607
16.44799953,0.02531373
16.46399953,0.02531373
16.47999953,0.01688607
16.49599953,0.01688607
16.51199953,0.01688607
16.52799953,0.02531373
16.54399953,0.01688607
16.55999953,0.02531373
16.57599953,0.01688607
16.59199953,0.01688607
16.60799953,0.01688607
16.62399953,0.02531373
16.63999953,0.03377214
16.65599953,0.01688607
16.67199953,0.01688607
16.68799953,0.01688607
16.70399953,0.02531373
16.71999953,0.03377214
16.73599953,0.02531373
16.75199953,0.01688607
16.76799953,0.02531373
16.78399953,0.01688607
16.79999952,0.01688607
16.81599952,0.02531373
16.83199952,0.01688607
16.84799952,0.02531373
16.86399952,0.02531373
16.87999952,0.02531373
16.89599952,0.02531373
16.91199952,0.02531373
16.92799952,0.02531373
16.94399952,0.02531373
16.95999952,0.02531373
16.97599952,0.02531373
16.99199952,0.01688607
17.00799952,0.03377214
17.02399952,0.02531373
17.03999952,0.01688607
17.05599952,0.03377214
17.07199952,0.02531373
17.08799952,0.02531373
17.10399952,0.02531373
17.11999952,0.02531373
17.13599952,0.02531373
17.15199951,0.02531373
17.16799951,0.02531373
17.18399951,0.02531373
17.19999951,0.03377214
17.21599951,0.03377214
17.23199951,0.02531373
17.24799951,0.02531373
17.26399951,0.02531373
17.27999951,0.03377214
17.29599951,0.03377214
17.31199951,0.02531373
17.32799951,0.02531373
17.34399951,0.02531373
17.35999951,0.03377214
17.37599951,0.02531373
17.39199951,0.03377214
17.40799951,0.03377214
17.42399951,0.02531373
17.43999951,0.02531373
17.45599951,0.03377214
17.47199951,0.03377214
17.48799951,0.02531373
17.50399950,0.02531373
17.51999950,0.02531373
17.53599950,0.02531373
17.55199950,0.03377214
17.56799950,0.02531373
17.58399950,0.02531373
17.59999950,0.03377214
17.61599950,0.03377214
17.63199950,0.02531373
17.64799950,0.03377214
17.66399950,0.03377214
17.67999950,0.02531373
17.69599950,0.03377214
17.71199950,0.03377214
17.72799950,0.03377214
17.74399950,0.03377214
17.75999950,0.02531373
17.77599950,0.02531373
17.79199950,0.03377214
17.80799950,0.04223056
17.82399950,0.02531373
17.83999950,0.02531373
17.85599949,0.03377214
17.87199949,0.04223056
17.88799949,0.03377214
17.90399949,0.03377214
17.91999949,0.03377214
17.93599949,0.03377214
17.95199949,0.03377214
17.96799949,0.03377214
17.98399949,0.04223056
17.99999949,0.03377214
18.01599949,0.02531373
18.03199949,0.02531373
18.04799949,0.04223056
18.06399949,0.03377214
18.07999949,0.03377214
18.09599949,0.03377214
18.11199949,0.02531373
18.12799949,0.03377214
18.14399949,0.04223056
18.15999949,0.03377214
18.17599949,0.02531373
18.19199949,0.03377214
18.20799949,0.03377214
18.22399948,0.03377214
18.23999948,0.03377214
18.25599948,0.03377214
18.27199948,0.03377214
18.28799948,0.03377214
18.30399948,0.03377214
18.31999948,0.04223056
18.33599948,0.04223056
18.35199948,0.03377214
18.36799948,0.03377214
18.38399948,0.03377214
18.39999948,0.04223056
18.41599948,0.04223056
18.43199948,0.03377214
18.44799948,0.03377214
18.46399948,0.03377214
18.47999948,0.03377214
18.49599948,0.04223056
18.51199948,0.03377214
18.52799948,0.03377214
18.54399948,0.05065822
18.55999948,0.04223056
18.57599947,0.00842766
18.59199947,0.04223056
18.60799947,0.05065822
18.62399947,0.04223056
18.63999947,0.02531373
18.65599947,0.04223056
18.67199947,0.04223056
18.68799947,0.04223056
18.70399947,0.02531373
18.71999947,0.04223056
18.73599947,0.03377214
18.75199947,0.03377214
18.76799947,0.03377214
18.78399947,0.05065822
18.79999947,0.04223056
18.81599947,0.03377214
18.83199947,0.03377214
18.84799947,0.05065822
18.86399947,0.04223056
18.87999947,0.02531373
18.89599947,0.04223056
18.91199947,0.04223056
18.92799946,0.03377214
18.94399946,0.03377214
18.95999946,0.05911664
18.97599946,0.03377214
18.99199946,0.03377214
19.00799946,0.03377214
19.02399946,0.05065822
19.03999946,0.02531373
19.05599946,0.04223056
19.07199946,0.04223056
19.08799946,0.04223056
19.10399946,0.03377214
19.11999946,0.04223056
19.13599946,0.05911664
19.15199946,0.02531373
19.16799946,0.03377214
